Wavenumber,RedSpruce_Abs,RedSpruce_Abs,RedSpruce_Abs,Lodgepole_Abs,Lodgepole_Abs,Lodgepole_Abs,GreenSpruce_Abs,GreenSpruce_Abs,GreenSpruce_Abs
1814.687,1.24E-16,-7.00E-17,8.49E-11,3.91E-16,1.77E-15,0.000313637,2.49E-15,5.17E-16,6.06E-17
1815.652,-1.24E-16,2.80E-16,1.02E-10,-6.52E-16,9.58E-16,2.59E-16,4.04E-16,-1.29E-16,-6.06E-17
1816.616,4.12E-17,-1.43E-15,-4.92E-10,-2.17E-16,-6.41E-15,-6.74E-16,-6.53E-15,-1.16E-15,-6.06E-17
1817.58,-8.24E-17,8.05E-16,2.97E-10,3.04E-16,3.76E-15,1.04E-16,3.97E-15,5.82E-16,0
1818.544,0.000617924,0.000670408,0.000660588,0.000572521,0.000540448,0.000721095,0.000619512,0.000648579,0.000661884
1819.509,0.001831374,0.001998258,0.001972963,0.001695163,0.001598244,0.00216126,0.001830217,0.001911386,0.001950811
1820.473,0.003227152,0.003559378,0.003499827,0.002927089,0.002761803,0.003808726,0.003215941,0.003342835,0.003413553
1821.437,0.004317605,0.00484206,0.004722347,0.003746855,0.003537335,0.005043033,0.004303564,0.004439938,0.004535951
1822.401,0.004767169,0.005489861,0.005275083,0.003793213,0.003584032,0.005406061,0.00477076,0.004879486,0.004988478
1823.365,0.00454325,0.005437836,0.005092628,0.003038103,0.002871255,0.004796538,0.004597899,0.004657408,0.004756176
1824.33,0.003928228,0.004940919,0.004446552,0.00181534,0.001716119,0.003524151,0.004064015,0.004082442,0.004140355
1825.294,0.003348945,0.004414816,0.003779707,0.000651033,0.000615535,0.002143006,0.003568321,0.003589221,0.003577234
1826.258,0.003144525,0.004201401,0.003458797,-4.35E-17,4.42E-16,0.001166954,0.00341723,0.003490983,0.003390135
1827.222,0.003350047,0.004359387,0.003563742,4.35E-17,-3.68E-16,0.000809732,0.003612654,0.00377583,0.003592556
1828.187,0.003678507,0.004632533,0.003835835,0.000379779,0.000360465,0.000894955,0.00386423,0.004109299,0.003876325
1829.151,0.003705764,0.004620735,0.003850325,0.000711844,0.00067464,0.001009512,0.003774424,0.0040597,0.003823799
1830.115,0.00317022,0.004066138,0.003322854,0.000693755,0.000657268,0.000840753,0.003128569,0.003393004,0.003202584
1831.079,0.002153967,0.003034115,0.002311834,0.000352577,0.000333242,0.000400682,0.002054312,0.002245613,0.002127952
1832.044,0.001026511,0.001863294,0.001159732,8.69E-17,9.58E-16,3.63E-16,0.00093026,0.001030834,0.000985764
1833.008,0.000223501,0.00097405,0.000299692,-2.17E-16,-1.18E-15,-5.18E-16,0.000173418,0.000204638,0.000203742
1833.972,8.24E-17,0.00061505,9.92E-13,0.000487779,0.000423444,0.000514836,0,6.46E-17,6.06E-17
1834.936,0.000311658,0.000762099,0.000235811,0.00136168,0.001177859,0.001440358,0.00032717,0.000340605,0.00030096
1835.901,0.000859657,0.001143939,0.000731431,0.002285119,0.00197067,0.002432696,0.000843111,0.000895285,0.000793636
1836.865,0.001265482,0.001416908,0.001118794,0.002860776,0.002440555,0.003068185,0.001188335,0.001277115,0.001119783
1837.829,0.001284815,0.001346279,0.001151195,0.002836099,0.002368085,0.003057773,0.001148307,0.001252605,0.001069109
1838.793,0.000904745,0.000920363,0.000805014,0.002217875,0.001774578,0.00240083,0.000747734,0.000841786,0.000676615
1839.757,0.000362386,0.000363293,0.000311438,0.001282203,0.000932928,0.001382144,0.000252901,0.000305579,0.000205986
1840.722,4.12E-17,3.50E-17,-2.33E-12,0.000432172,0.000233909,0.000446634,-6.73E-17,-6.46E-17,0
1841.686,8.66E-05,8.10E-05,0.000140808,-4.35E-17,7.37E-17,5.18E-17,0.000226833,0.000170549,0.000282898
1842.65,0.000632432,0.000612732,0.000741737,7.08E-05,0.000299955,0.000168819,0.000890568,0.000788468,0.000999822
1843.614,0.001346153,0.001314702,0.001511118,0.000420614,0.000873737,0.000713178,0.001661092,0.001532071,0.001801968
1844.579,0.001808634,0.001773903,0.002028018,0.000685613,0.001313799,0.001195808,0.002104059,0.001967808,0.00224318
1845.543,0.001728578,0.001705474,0.001980476,0.00061487,0.001320132,0.001259348,0.001947243,0.001825345,0.002058993
1846.507,0.001158401,0.001157379,0.001410592,0.000275875,0.00090941,0.000889779,0.001286428,0.001203072,0.001358238
1847.471,0.000450751,0.000461554,0.000650753,3.04E-16,0.000361293,0.000354337,0.000501103,0.000466201,0.000532628
1848.436,0,3.50E-17,0.000101217,-5.21E-16,-1.10E-15,-2.07E-16,6.73E-17,-1.29E-16,6.06E-17
1849.4,-8.24E-17,-7.00E-17,1.06E-12,1.74E-16,8.10E-16,-1.04E-16,-6.73E-17,-1.29E-16,-6.06E-17
1850.364,0.000329696,0.000406703,0.000305271,0.000259486,0.000364066,0.000361573,0.000425146,0.000390704,0.000489159
